participant number,block,trial,item nr,value on left,probability on left,value on right,probability on right,chosen,RT,confidence,confidence RT
219,3,20,74,6,90,7,40,1,1591,100,1347
219,3,21,75,7,10,9,60,2,1961,100,1311
219,3,22,76,4,10,1,40,2,2019,87.5,1185
219,3,23,77,7,40,3,90,2,1033,100,1318
219,3,24,78,7,40,1,75,2,2766,83.75,1109
219,3,25,79,6,25,7,10,1,3509,100,1166
219,3,26,80,3,60,4,75,2,2349,100,1174
219,3,27,81,7,10,1,40,1,4269,75,925
219,4,1,82,7,10,6,25,2,2012,100,1545
219,4,2,83,4,10,9,60,2,1042,100,1245
219,4,3,84,9,60,7,40,1,1134,100,1335
219,4,4,85,3,60,7,40,2,2243,100,1595
219,4,5,86,3,90,1,75,1,1893,100,1294
219,4,6,87,9,25,3,60,2,3335,100,941
219,4,7,88,9,25,6,90,2,974,100,1479
219,4,8,89,4,10,9,25,2,1012,100,1608
219,4,9,90,1,75,3,90,2,1188,100,1081
219,4,10,91,4,75,7,40,1,1723,100,914
219,4,11,92,9,60,1,75,1,1713,100,1057
219,4,12,93,6,90,1,75,1,977,100,1109
219,4,13,94,1,40,9,25,2,1848,100,1474
219,4,14,95,4,10,3,60,2,1129,100,1039
219,4,15,96,3,90,4,10,1,1099,100,1404
219,4,16,97,6,25,4,10,1,2024,100,1482
219,4,17,98,1,40,4,10,1,2449,50,672
219,4,18,99,7,40,3,60,2,4250,68.75,860
219,4,19,100,3,60,1,75,1,3199,73.75,908
219,4,20,101,1,75,9,25,1,2878,50,310
219,4,21,102,3,90,6,25,1,1381,100,1173
219,4,22,103,3,90,4,75,1,1094,100,973
219,4,23,104,9,60,7,10,1,1262,100,1290
219,4,24,105,9,60,6,25,1,1751,100,1469
219,4,25,106,1,40,6,90,2,1741,100,1429
219,4,26,107,3,60,7,10,1,1872,100,1068
219,4,27,108,1,40,9,60,2,1302,100,1301
221,1,1,1,9,60,4,75,1,3279,100,3912
221,1,2,2,7,40,3,90,2,3538,98.75,2371
221,1,3,3,9,60,7,40,1,1594,81.25,2164
221,1,4,4,4,10,3,90,2,1606,50,462
221,1,5,5,3,60,7,10,1,1351,88.75,2107
221,1,6,6,1,40,3,90,2,1219,100,1604
221,1,7,7,7,40,4,75,2,5887,91.25,1849
221,1,8,8,1,40,9,60,2,1035,95,2220
221,1,9,9,4,10,1,40,1,7526,97.5,2901
221,1,10,10,1,40,3,60,2,2223,100,2251
221,1,11,11,9,60,6,25,1,1505,100,2387
221,1,12,12,4,10,6,90,2,1243,100,2009
221,1,13,13,4,75,9,25,1,3141,50,299
221,1,14,14,7,10,4,75,2,2471,98.75,2020
221,1,15,15,9,60,3,90,1,3386,96.25,2379
221,1,16,16,3,60,6,90,2,1105,100,2101
221,1,17,17,4,10,9,60,2,1287,100,1117
221,1,18,18,7,40,6,25,1,1473,100,1017
221,1,19,19,7,10,3,90,2,2004,100,1237
221,1,20,20,4,10,7,40,2,1041,100,2082
221,1,21,21,3,90,1,75,1,1211,100,894
221,1,22,22,9,25,1,75,2,681,2.5,2808
221,1,23,23,6,25,7,40,2,1000,100,1701
221,1,24,24,9,25,4,10,1,2548,75,974
221,1,25,25,6,90,7,40,1,2061,100,995
221,1,26,26,7,10,9,60,2,1456,100,1013
221,1,27,27,9,25,3,60,1,4119,50,306
221,2,1,28,9,25,4,75,2,4620,80,791
221,2,2,29,6,25,3,90,2,3236,98.75,822
221,2,3,30,4,75,9,60,2,2550,100,1292
221,2,4,31,3,60,7,40,2,6042,87.5,1193
221,2,5,32,3,90,9,60,2,4634,91.25,996
221,2,6,33,4,10,6,25,2,1343,100,908
221,2,7,34,6,25,4,10,1,2071,100,1701
221,2,8,35,3,60,4,75,2,1556,100,1230
221,2,9,36,1,75,7,40,2,4360,100,1356
221,2,10,37,1,75,4,10,1,6582,57.5,1070
221,2,11,38,6,25,7,10,2,7318,50,300
221,2,12,39,1,75,9,60,2,1671,91.25,1167
221,2,13,40,7,10,3,60,2,2631,88.75,577
221,2,14,41,1,40,9,25,2,2842,81.25,1565
221,2,15,42,4,75,3,90,1,5199,100,1569
221,2,16,43,6,25,4,75,2,7394,91.25,1177
221,2,17,44,7,40,1,75,1,3267,91.25,873
221,2,18,45,4,75,1,40,1,1876,100,848
221,2,19,46,6,90,1,40,1,1318,100,719
221,2,20,47,1,75,3,60,2,2343,100,1015
221,2,21,48,9,60,4,10,1,2671,100,1272
221,2,22,49,6,25,9,60,2,2021,100,953
221,2,23,50,7,40,6,90,2,2051,100,1237
221,2,24,51,6,90,1,75,1,4816,100,2688
221,2,25,52,9,25,7,10,1,4539,100,738
221,2,26,53,7,10,1,40,1,2896,100,1163
221,2,27,54,6,90,3,60,1,1820,100,735
221,3,1,55,1,75,6,90,2,1995,100,1213
221,3,2,56,4,75,6,90,2,3894,97.5,1334
221,3,3,57,3,60,4,10,1,1447,100,939
221,3,4,58,6,25,1,40,1,2809,100,799
221,3,5,59,3,60,1,75,1,2573,100,868
221,3,6,60,9,60,1,40,1,1907,100,1433
221,3,7,61,7,40,3,60,1,4682,100,764
221,3,8,62,1,40,4,75,2,1367,98.75,1789
221,3,9,63,7,40,4,10,1,2263,100,974
221,3,10,64,1,75,7,10,1,5166,98.75,850
221,3,11,65,1,40,6,90,2,1162,100,1223
221,3,12,66,4,75,6,25,2,261,13.75,2311
221,3,13,67,9,60,1,75,1,2902,96.25,755
221,3,14,68,6,25,3,60,2,5082,83.75,700
221,3,15,69,4,75,7,10,1,1918,90,550
221,3,16,70,1,75,6,25,1,2495,80,2885
221,3,17,71,3,90,6,25,1,2166,85,588
221,3,18,72,4,75,7,40,1,2153,72.5,602
221,3,19,73,6,90,4,10,1,1850,100,904
221,3,20,74,9,60,6,90,1,1436,50,1436
221,3,21,75,6,90,7,10,1,2304,100,752
221,3,22,76,3,60,6,25,1,1885,75,569
221,3,23,77,4,10,1,75,2,740,31.25,2333
221,3,24,78,1,75,9,25,2,3206,100,3109
221,3,25,79,1,40,4,10,2,5309,92.5,1774
221,3,26,80,7,40,9,25,1,4518,93.75,810
221,3,27,81,7,10,1,75,2,3641,88.75,600
221,4,1,82,7,10,6,25,2,5309,100,1176
221,4,2,83,4,10,3,60,2,3018,97.5,1153
221,4,3,84,1,40,6,25,2,1600,93.75,1238
221,4,4,85,3,60,1,40,1,3926,88.75,650
221,4,5,86,9,60,7,10,1,1832,93.75,754
221,4,6,87,6,90,9,25,1,1818,73.75,803
221,4,7,88,3,90,7,10,1,1474,78.75,631
221,4,8,89,1,40,7,10,2,1711,31.25,1445
221,4,9,90,1,75,3,90,2,1319,100,1368
221,4,10,91,4,75,3,60,1,1796,100,958
221,4,11,92,3,90,4,10,1,1471,100,834
221,4,12,93,9,25,6,90,2,1376,98.75,1161
221,4,13,94,4,10,9,25,2,1266,100,1870
221,4,14,95,6,90,9,60,1,1629,30,1576
221,4,15,96,3,90,4,75,2,1259,51.25,1561
221,4,16,97,9,25,1,40,1,2451,72.5,1224
221,4,17,98,3,90,7,40,1,2867,50,188
221,4,18,99,3,90,1,40,1,1384,100,818
221,4,19,100,6,90,4,75,1,2114,100,790
221,4,20,101,7,10,6,90,2,1630,100,1609
221,4,21,102,3,90,9,25,1,9883,70,846
221,4,22,103,9,25,7,40,1,3901,75,609
221,4,23,104,9,25,3,90,1,3202,68.75,2076
221,4,24,105,3,60,9,25,2,4624,71.25,671
221,4,25,106,7,10,9,25,2,4301,95,879
221,4,26,107,7,40,9,60,2,2661,95,810
221,4,27,108,6,25,1,75,2,6113,83.75,1306
223,1,1,1,7,10,1,40,1,2807,63.75,1844
223,1,2,2,9,60,6,90,1,4301,67.5,1610
223,1,3,3,6,90,4,75,1,2728,90,3202
223,1,4,4,4,10,6,90,2,2874,97.5,3841
223,1,5,5,7,10,9,60,2,4530,95,2821
223,1,6,6,9,25,1,40,1,4374,68.75,1355
223,1,7,7,7,40,3,60,2,2095,63.75,1746
223,1,8,8,9,25,6,90,2,5386,70,2900
223,1,9,9,9,60,4,75,1,4286,62.5,4051
223,1,10,10,4,10,1,40,2,3136,86.25,3111
223,1,11,11,1,75,9,25,2,5925,35,2578
223,1,12,12,3,90,9,60,1,2726,70,3304
223,1,13,13,9,60,6,25,1,3324,92.5,1820
223,1,14,14,6,90,9,60,1,2751,90,2327
223,1,15,15,3,60,7,40,2,5628,38.75,1757
223,1,16,16,7,10,3,90,2,3462,63.75,1963
223,1,17,17,6,25,4,10,1,3206,65,2525
223,1,18,18,6,25,3,90,2,1904,76.25,3759
223,1,19,19,3,60,7,10,1,4172,56.25,1205
223,1,20,20,6,90,1,40,1,2302,100,2493
223,1,21,21,1,75,7,40,2,3431,66.25,1780
223,1,22,22,3,90,9,25,2,5464,35,2221
223,1,23,23,9,60,7,40,1,3077,81.25,1632
223,1,24,24,9,25,7,40,1,4834,63.75,1263
223,1,25,25,3,90,4,10,1,3157,91.25,2338
223,1,26,26,9,60,7,10,1,5088,97.5,2263
223,1,27,27,1,75,7,10,2,5125,27.5,2576
223,2,1,28,3,90,7,40,1,5107,38.75,1826
223,2,2,29,1,40,3,90,2,1442,100,2014
223,2,3,30,6,90,4,10,1,2245,98.75,2014
223,2,4,31,3,90,7,10,1,4854,90,2647
223,2,5,32,7,10,9,25,2,2053,60,2691
223,2,6,33,6,25,7,40,2,4320,78.75,2378
223,2,7,34,1,75,6,90,2,3105,100,2742
223,2,8,35,3,60,4,75,2,5909,100,2177
223,2,9,36,1,40,4,10,1,6539,11.25,3203
223,2,10,37,6,25,3,60,1,4992,67.5,2928
223,2,11,38,1,40,4,75,2,1372,97.5,2335
223,2,12,39,1,40,7,10,2,5125,46.25,1793
223,2,13,40,4,75,1,40,1,3356,95,1455
223,2,14,41,1,75,9,60,2,3756,56.25,3077
223,2,15,42,1,40,6,90,2,1952,50,0
223,2,16,43,6,90,3,60,1,3504,91.25,1938
223,2,17,44,7,40,1,75,1,5553,63.75,1264
223,2,18,45,3,60,6,25,1,8276,70,2686
223,2,19,46,9,25,7,10,1,5095,86.25,2224
223,2,20,47,4,75,6,90,2,6067,100,2738
223,2,21,48,9,25,3,90,1,4586,41.25,1412
223,2,22,49,6,25,1,40,1,5088,57.5,2095
223,2,23,50,6,25,1,75,1,3181,62.5,2099
223,2,24,51,4,10,6,25,2,5161,100,2206
223,2,25,52,4,10,1,75,2,6773,37.5,2067
223,2,26,53,1,40,9,60,2,1041,100,1712
223,2,27,54,3,60,6,90,2,2971,82.5,1490
223,3,1,55,4,10,3,90,2,6355,100,2049
223,3,2,56,6,90,1,75,1,2467,100,1421
223,3,3,57,7,40,6,25,1,4701,98.75,1271
223,3,4,58,4,75,6,25,1,5205,48.75,2965
223,3,5,59,9,25,4,75,2,7013,58.75,1308
223,3,6,60,1,75,3,90,2,4041,100,1538
223,3,7,61,9,60,3,90,1,6128,52.5,3664
223,3,8,62,3,90,1,75,1,5435,100,1548
223,3,9,63,1,75,6,25,2,4672,57.5,2228
223,3,10,64,9,25,1,75,1,4223,41.25,1656
223,3,11,65,1,40,6,25,2,6083,93.75,1954
223,3,12,66,6,25,4,75,2,1738,57.5,1417
223,3,13,67,3,60,1,40,1,2482,86.25,1157
223,3,14,68,4,75,3,60,1,5550,96.25,1617
223,3,15,69,9,25,4,10,1,4690,50,0
223,3,16,70,7,10,1,75,1,5690,63.75,1613
223,3,17,71,6,90,7,40,1,3039,100,1988
223,3,18,72,9,60,4,10,1,1614,100,1724
223,3,19,73,7,40,9,60,2,3600,68.75,1762
223,3,20,74,7,40,3,90,2,3984,58.75,1109
223,3,21,75,7,40,4,75,1,2646,36.25,2264
223,3,22,76,4,10,9,60,2,1899,82.5,2175
223,3,23,77,4,75,7,40,1,6283,58.75,1385
223,3,24,78,7,10,6,90,2,4345,98.75,1818
223,3,25,79,7,40,6,90,2,2361,100,1478
223,3,26,80,1,75,3,60,1,2318,25,2040
223,3,27,81,6,90,9,25,1,2713,90,1245
223,4,1,82,4,75,9,25,1,4132,55,1085
223,4,2,83,6,90,7,10,1,1662,67.5,1696
223,4,3,84,3,90,6,25,1,2310,81.25,2516
223,4,4,85,3,90,1,40,1,2238,56.25,900
223,4,5,86,3,60,9,25,2,3239,66.25,1904
223,4,6,87,4,75,7,10,1,1987,81.25,1703
223,4,7,88,3,90,4,75,1,1820,83.75,2706
223,4,8,89,6,25,7,10,1,2482,58.75,1142
223,4,9,90,3,60,1,75,1,2525,41.25,1683
223,4,10,91,1,40,9,25,2,1217,61.25,2006
223,4,11,92,4,75,9,60,2,2574,86.25,1499
223,4,12,93,6,25,9,60,2,1511,85,3769
223,4,13,94,4,10,7,40,2,5027,36.25,1536
223,4,14,95,4,75,3,90,1,4001,58.75,959
223,4,15,96,7,10,4,75,2,1956,91.25,1565
223,4,16,97,3,60,4,10,1,1412,58.75,1057
223,4,17,98,4,10,9,25,2,1570,32.5,1802
223,4,18,99,7,10,6,25,2,2298,46.25,2295
223,4,19,100,7,10,3,60,2,4859,65,1069
223,4,20,101,9,60,1,40,1,1045,78.75,1325
223,4,21,102,1,40,3,60,2,1247,43.75,1456
223,4,22,103,7,40,9,25,2,938,15,2166
223,4,23,104,9,60,1,75,1,1189,72.5,1497
223,4,24,105,4,10,3,60,2,2820,56.25,1122
223,4,25,106,7,40,4,10,1,2328,66.25,1128
223,4,26,107,1,75,4,10,2,1660,42.5,2231
223,4,27,108,9,25,3,60,1,3989,13.75,1874
224,1,1,1,6,90,9,25,1,4082,88.75,2400
224,1,2,2,6,25,4,10,1,2865,100,4691
224,1,3,3,4,10,1,40,2,3683,75,955
224,1,4,4,6,25,7,10,1,3502,83.75,1040
224,1,5,5,7,10,3,60,1,4946,77.5,1176
224,1,6,6,7,10,9,60,2,1706,95,2091
224,1,7,7,1,40,6,25,1,1543,81.25,909
224,1,8,8,6,25,3,90,2,1635,100,1281
224,1,9,9,9,60,7,40,1,950,100,880
224,1,10,10,7,40,9,25,1,2995,70,2275
224,1,11,11,3,60,1,40,1,2211,100,856
224,1,12,12,9,25,1,75,2,9359,58.75,2265
224,1,13,13,7,40,3,90,2,1894,82.5,1351
224,1,14,14,4,10,6,90,2,5971,100,3166
224,1,15,15,3,90,4,10,1,5657,96.25,1172
224,1,16,16,4,75,1,40,1,2724,78.75,1030
224,1,17,17,7,40,6,25,1,5603,35,2365
224,1,18,18,6,90,9,60,1,2347,20,838
224,1,19,19,6,25,3,60,1,3371,30,1085
224,1,20,20,1,75,7,40,1,2282,0,1389
224,1,21,21,1,75,3,90,2,1550,50,6009
224,1,22,22,7,10,3,90,2,1728,51.25,2293
224,1,23,23,9,60,7,10,1,1339,100,1129
224,1,24,24,7,10,1,75,1,3849,37.5,624
224,1,25,25,4,10,9,60,2,2280,100,964
224,1,26,26,3,90,7,10,1,1388,50,583
224,1,27,27,1,40,3,90,2,1711,21.25,874
224,2,1,28,1,75,4,10,2,23072,16.25,1353
224,2,2,29,9,60,3,90,1,1192,100,1159
224,2,3,30,9,25,4,75,1,5538,50,917
224,2,4,31,9,25,3,90,1,2661,31.25,1027
224,2,5,32,7,10,1,40,2,1879,10,571
224,2,6,33,3,60,7,10,1,1469,65,830
224,2,7,34,9,60,4,10,1,976,100,771
224,2,8,35,6,25,1,75,1,13059,50,107
224,2,9,36,9,25,7,10,1,1320,100,923
224,2,10,37,4,75,9,60,2,1222,77.5,1387
224,2,11,38,6,90,1,40,1,1648,100,712
224,2,12,39,3,90,1,75,1,2528,100,993
224,2,13,40,4,75,3,90,1,6543,75,556
224,2,14,41,6,25,7,40,2,2000,100,1646
224,2,15,42,1,75,9,25,2,1738,36.25,2010
224,2,16,43,3,90,9,60,2,2193,50,1288
224,2,17,44,7,40,3,60,1,4059,37.5,2079
224,2,18,45,1,40,6,90,2,6098,100,1218
224,2,19,46,6,90,7,40,1,9674,100,946
224,2,20,47,4,75,3,60,1,2857,100,1477
224,2,21,48,4,75,6,25,1,1613,18.75,887
224,2,22,49,1,75,7,10,1,2137,40,464
224,2,23,50,7,40,9,60,2,1585,8.75,831
224,2,24,51,6,25,4,75,2,3731,63.75,1145
224,2,25,52,9,60,1,75,1,5941,73.75,1303
224,2,26,53,6,25,1,40,1,8193,91.25,1479
224,2,27,54,4,10,6,25,2,2703,100,2736
224,3,1,55,3,60,1,75,1,2186,15,1113
224,3,2,56,3,90,6,25,1,1361,50,503
224,3,3,57,3,90,9,25,2,1608,58.75,1094
224,3,4,58,1,40,4,75,2,1005,100,1422
224,3,5,59,7,10,9,25,2,6451,100,2746
224,3,6,60,3,60,6,25,1,10113,50,488
224,3,7,61,1,40,3,60,2,1943,67.5,573
224,3,8,62,3,60,7,40,1,2195,42.5,808
224,3,9,63,3,90,7,40,1,1272,41.25,941
224,3,10,64,3,90,4,75,2,2449,13.75,3292
224,3,11,65,6,90,4,75,1,1643,100,843
224,3,12,66,4,10,1,75,1,1432,0,1144
224,3,13,67,3,60,9,25,2,5448,50,286
224,3,14,68,9,25,6,90,2,2315,45,2025
224,3,15,69,9,60,1,40,1,1576,100,708
224,3,16,70,7,10,6,90,2,2460,67.5,1001
224,3,17,71,6,25,9,60,2,1632,92.5,1137
224,3,18,72,9,25,1,40,1,5721,100,741
224,3,19,73,1,75,3,60,2,2523,75,2770
224,3,20,74,9,60,4,75,1,1777,85,792
224,3,21,75,9,60,6,25,1,1241,100,1142
224,3,22,76,4,75,9,25,2,1233,25,3541
224,3,23,77,9,25,4,10,1,2812,100,675
224,3,24,78,9,25,7,40,1,8413,50,0
224,3,25,79,1,75,9,60,2,2162,62.5,1791
224,3,26,80,4,75,6,90,2,16219,60,2749
224,3,27,81,4,75,7,10,1,2965,68.75,680
224,4,1,82,4,10,9,25,2,858,100,1267
224,4,2,83,7,40,6,90,2,2077,73.75,421
224,4,3,84,3,60,6,90,2,1105,73.75,945
224,4,4,85,6,90,3,60,1,7406,87.5,2198
224,4,5,86,1,40,9,60,2,858,100,1206
224,4,6,87,7,40,4,75,1,4930,35,479
224,4,7,88,6,90,1,75,1,1314,91.25,1171
224,4,8,89,1,75,6,25,2,2904,16.25,431
224,4,9,90,3,60,4,75,2,1328,66.25,1073
224,4,10,91,6,90,4,10,1,1057,93.75,575
224,4,11,92,4,10,3,60,2,1355,67.5,1458
224,4,12,93,6,90,7,10,1,1385,72.5,2753
224,4,13,94,4,75,7,40,2,2519,15,684
224,4,14,95,3,60,4,10,1,1254,71.25,647
224,4,15,96,7,40,1,75,1,1733,56.25,361
224,4,16,97,4,10,3,90,2,1401,76.25,2898
224,4,17,98,9,25,3,60,1,1140,50,372
224,4,18,99,1,40,9,25,2,989,83.75,643
224,4,19,100,7,10,6,25,2,1080,72.5,652
224,4,20,101,1,75,6,90,2,1758,76.25,426
224,4,21,102,1,40,7,10,1,1851,32.5,312
224,4,22,103,4,10,7,40,2,1866,76.25,436
224,4,23,104,9,60,6,90,1,1645,76.25,387
224,4,24,105,1,40,4,10,1,3250,57.5,1303
224,4,25,106,3,90,1,40,1,1810,88.75,574
224,4,26,107,7,40,4,10,1,11452,50,812
224,4,27,108,7,10,4,75,2,2661,50,1329
225,1,1,1,9,60,7,40,1,803,87.5,1178
225,1,2,2,9,60,3,90,2,1055,28.75,419
225,1,3,3,9,25,3,90,2,1271,50,519
225,1,4,4,1,40,7,10,2,1537,28.75,1173
225,1,5,5,7,10,4,75,2,1006,67.5,646
225,1,6,6,6,25,7,40,2,894,100,908
225,1,7,7,7,40,4,10,1,1362,50,368
225,1,8,8,3,60,9,25,2,1152,40,730
225,1,9,9,7,10,9,25,2,949,86.25,1383
225,1,10,10,7,10,1,75,2,1458,38.75,333
225,1,11,11,7,10,3,90,2,937,50,451
225,1,12,12,6,90,7,10,1,1078,100,1083
225,1,13,13,1,75,9,25,2,897,50,294
225,1,14,14,9,25,1,75,1,820,50,285
225,1,15,15,9,60,4,75,1,1112,50,325
225,1,16,16,6,90,1,75,1,571,50,455
225,1,17,17,4,75,3,90,1,1485,50,252
225,1,18,18,3,60,6,90,2,763,100,1375
225,1,19,19,6,90,1,40,1,837,95,717
225,1,20,20,3,90,4,75,1,1848,57.5,474
225,1,21,21,9,60,6,25,1,1824,100,802
225,1,22,22,9,25,1,40,1,1490,57.5,465
225,1,23,23,3,60,7,10,1,1201,50,247
225,1,24,24,9,60,1,75,1,940,70,345
225,1,25,25,4,10,9,60,2,658,100,1368
225,1,26,26,4,10,9,25,2,819,100,907
225,1,27,27,6,90,4,75,1,762,100,1093
225,2,1,28,9,60,6,90,1,985,50,487
225,2,2,29,7,10,1,40,2,1262,50,458
225,2,3,30,6,25,4,75,2,1007,67.5,584
225,2,4,31,4,75,7,40,1,1009,50,212
225,2,5,32,1,40,4,75,2,673,50,580
225,2,6,33,4,10,6,90,2,465,100,987
225,2,7,34,1,75,7,10,1,763,50,272
225,2,8,35,3,60,1,40,1,1972,50,900
225,2,9,36,4,75,3,60,1,541,98.75,625
225,2,10,37,3,60,6,25,1,1081,50,322
225,2,11,38,1,75,7,40,2,1250,50,305
225,2,12,39,4,75,6,90,2,1188,100,1735
225,2,13,40,1,40,6,90,2,700,98.75,1069
225,2,14,41,3,60,4,10,1,1319,50,0
225,2,15,42,3,90,7,40,1,677,50,272
225,2,16,43,4,10,7,40,2,720,100,879
225,2,17,44,4,75,9,25,1,1616,50,281
225,2,18,45,7,40,9,60,2,646,50,499
225,2,19,46,7,10,6,90,2,546,98.75,1276
225,2,20,47,4,10,3,90,2,866,50,244
225,2,21,48,9,25,7,10,2,895,26.25,1758
225,2,22,49,1,75,4,10,1,1157,50,244
225,2,23,50,4,75,9,60,2,1356,97.5,1278
225,2,24,51,4,10,1,40,2,1380,50,404
225,2,25,52,6,25,3,60,2,810,50,569
225,2,26,53,1,40,9,25,2,1325,62.5,361
225,2,27,54,3,90,1,40,1,744,100,788
225,3,1,55,3,60,1,75,1,1225,50,192
225,3,2,56,7,40,6,90,2,464,100,866
225,3,3,57,6,25,4,10,2,202,0,1558
225,3,4,58,6,90,9,60,2,1262,58.75,407
225,3,5,59,9,25,7,40,2,1294,50,226
225,3,6,60,4,75,7,10,1,1512,50,312
225,3,7,61,3,90,7,10,1,988,50,296
225,3,8,62,1,40,9,60,2,1133,100,1356
225,3,9,63,6,90,9,25,1,568,100,1403
225,3,10,64,3,60,7,40,2,2331,50,560
225,3,11,65,1,75,3,60,2,1460,50,359
225,3,12,66,4,10,6,25,2,741,57.5,902
225,3,13,67,9,60,7,10,1,945,100,879
225,3,14,68,7,10,9,60,2,584,76.25,1004
225,3,15,69,9,25,3,60,2,1282,28.75,530
225,3,16,70,7,40,3,90,2,624,50,0
225,3,17,71,9,25,4,10,1,907,50,374
225,3,18,72,1,75,6,90,2,1294,100,1228
225,3,19,73,6,25,1,40,1,536,53.75,1467
225,3,20,74,6,90,7,40,1,1001,100,967
225,3,21,75,9,25,6,90,2,624,35,1750
225,3,22,76,6,25,3,90,2,1201,61.25,506
225,3,23,77,9,60,1,40,1,1068,100,919
225,3,24,78,7,40,6,25,1,2013,100,878
225,3,25,79,7,10,3,60,2,1769,50,569
225,3,26,80,3,90,4,10,1,1036,50,383
225,3,27,81,3,90,1,75,1,709,50,461
225,4,1,82,4,10,3,60,2,542,50,224
225,4,2,83,1,75,3,90,2,713,100,1212
225,4,3,84,1,75,6,25,1,1227,50,646
225,4,4,85,7,10,6,25,2,1105,50,232
225,4,5,86,1,40,6,25,2,1232,50,124
225,4,6,87,7,40,9,25,1,1430,55,370
225,4,7,88,1,75,9,60,2,1027,78.75,593
225,4,8,89,6,25,1,75,1,1365,30,489
225,4,9,90,4,10,1,75,2,659,50,467
225,4,10,91,3,90,6,25,1,642,50,275
225,4,11,92,6,90,3,60,1,951,100,1394
225,4,12,93,7,40,4,75,2,1313,50,503
225,4,13,94,3,90,9,60,2,1033,97.5,849
225,4,14,95,6,25,9,60,2,563,87.5,774
225,4,15,96,6,90,4,10,1,551,100,809
225,4,16,97,7,40,1,75,1,607,50,346
225,4,17,98,9,25,4,75,2,508,50,344
225,4,18,99,7,40,3,60,1,914,50,426
225,4,19,100,3,60,4,75,2,719,100,1241
225,4,20,101,1,40,3,60,2,633,100,849
225,4,21,102,3,90,9,25,1,532,96.25,853
225,4,22,103,9,60,4,10,1,526,72.5,758
225,4,23,104,6,25,7,10,1,1533,50,35
225,4,24,105,1,40,4,10,1,1475,26.25,580
225,4,25,106,4,75,6,25,1,1080,50,262
225,4,26,107,1,40,3,90,2,515,58.75,756
225,4,27,108,4,75,1,40,1,527,100,925
226,1,1,1,1,75,7,40,2,2934,63.75,1743
226,1,2,2,7,10,6,90,2,3278,73.75,1862
226,1,3,3,7,10,3,90,2,3236,71.25,2085
226,1,4,4,4,10,1,40,1,5734,30,1324
226,1,5,5,1,75,9,60,2,2478,82.5,1221
226,1,6,6,1,40,6,25,2,3803,65,1355
226,1,7,7,7,10,9,60,2,6225,85,1805
226,1,8,8,9,60,7,10,1,5071,97.5,2006
226,1,9,9,3,60,7,40,2,5510,65,1199
226,1,10,10,4,10,1,75,2,4769,85,1627
226,1,11,11,7,40,6,90,2,5879,40,1069
226,1,12,12,9,60,6,90,2,3151,91.25,1168
226,1,13,13,3,90,1,40,1,3901,86.25,1255
226,1,14,14,7,10,1,40,2,6811,61.25,1124
226,1,15,15,6,25,7,40,2,7351,73.75,1698
226,1,16,16,4,10,9,25,2,4270,95,972
226,1,17,17,4,75,6,25,1,3870,97.5,1115
226,1,18,18,1,40,9,60,2,3104,90,931
226,1,19,19,4,10,9,60,2,2394,86.25,1069
226,1,20,20,3,90,4,75,2,6016,82.5,1182
226,1,21,21,1,75,3,90,2,2636,87.5,1146
226,1,22,22,1,40,4,75,2,2519,86.25,1051
226,1,23,23,6,25,4,10,1,1884,95,977
226,1,24,24,4,75,9,25,2,3483,87.5,1036
226,1,25,25,6,90,7,10,1,2847,88.75,1002
226,1,26,26,6,25,7,10,1,3711,85,2361
226,1,27,27,7,40,4,75,1,4035,60,1854
226,2,1,28,1,75,6,90,2,1195,73.75,1038
226,2,2,29,6,90,4,75,1,1971,75,1281
226,2,3,30,1,75,3,60,1,3940,40,757
226,2,4,31,7,40,9,25,1,3653,72.5,731
226,2,5,32,3,60,9,25,1,3601,77.5,1285
226,2,6,33,9,25,1,75,2,3477,82.5,890
226,2,7,34,4,10,6,90,2,1328,90,1032
226,2,8,35,3,60,6,90,2,3374,91.25,1672
226,2,9,36,3,90,7,40,1,3123,81.25,1079
226,2,10,37,7,40,3,60,2,5589,86.25,1054
226,2,11,38,3,90,9,60,2,3565,67.5,852
226,2,12,39,1,40,6,90,2,3056,100,1138
226,2,13,40,1,75,6,25,2,3034,58.75,1568
226,2,14,41,6,90,7,40,1,2107,95,1023
226,2,15,42,9,60,4,10,1,2576,90,1346
226,2,16,43,6,90,9,25,1,2926,87.5,1161
226,2,17,44,1,75,7,10,2,4199,88.75,1075
226,2,18,45,6,90,9,60,1,2966,100,1167
226,2,19,46,9,25,3,90,2,7930,78.75,1184
226,2,20,47,9,25,3,60,1,4768,65,758
226,2,21,48,9,60,4,75,2,3093,31.25,1659
226,2,22,49,3,60,1,75,1,2928,65,922
226,2,23,50,9,25,7,10,1,4243,90,1447
226,2,24,51,3,60,4,10,1,4276,78.75,3034
226,2,25,52,4,75,3,90,2,4723,83.75,1853
226,2,26,53,6,25,1,75,1,2386,76.25,1467
226,2,27,54,9,25,6,90,2,3876,62.5,1567
226,3,1,55,9,25,4,75,1,3112,71.25,1528
226,3,2,56,1,75,4,10,1,4008,62.5,1149
226,3,3,57,7,40,1,75,2,2782,12.5,1468
226,3,4,58,4,10,3,90,2,1502,80,927
226,3,5,59,6,25,3,90,1,3439,61.25,2318
226,3,6,60,4,75,6,90,2,1340,83.75,987
226,3,7,61,7,40,9,60,2,4662,87.5,1200
